User,Text,Date Tweeted,Compound Point,Positive Point,Neutral Point,Negative Point,Tweets Ago
@CNN,"Hackers have stolen information for more than 5 million credit and debit cards used at Saks Fifth Avenue, Saks Off… https://t.co/UJwIVPKaYD",Sun Apr 01 18:30:03 +0000 2018,-0.0865,0.119,0.748,0.133,62
@CNN,Las Vegas hockey team retires No. 58 to honor concert victims https://t.co/wAl24fsTmE https://t.co/HjeEAhuTn4,Sun Apr 01 18:15:06 +0000 2018,-0.0772,0.181,0.565,0.254,63
@CNN,Thunder Snow seals success in the $10 million Dubai World Cup https://t.co/PlJeyHcF7A https://t.co/wOtOjVJlth,Sun Apr 01 18:00:15 +0000 2018,0.5719,0.236,0.764,0.0,64
@CNN,Sacramento sheriff's vehicle hits protester at Stephon Clark vigil https://t.co/BE2Ueg7Lth https://t.co/M3zelqBzHQ,Sun Apr 01 17:45:04 +0000 2018,0.0,0.0,1.0,0.0,65
@CNN,Pope Francis in Easter service baptizes migrant hailed as a hero https://t.co/jFIq7g3Byf https://t.co/WNzni2VTS3,Sun Apr 01 17:30:07 +0000 2018,0.6705,0.355,0.645,0.0,66
@CNN,"Secret Service investigating vandalism at Trump golf club in Florida, sheriff's office says https://t.co/efJ39IUEpN https://t.co/y5FITF6EVF",Sun Apr 01 17:15:10 +0000 2018,0.0,0.0,1.0,0.0,67
@CNN,"The timing of the Gaza protest is no coincidence, writes Nic Robertson for @CNNOpinion https://t.co/Wy4he4kbnI https://t.co/LkSSBOU4yt",Sun Apr 01 17:00:02 +0000 2018,-0.4939,0.0,0.769,0.231,68
@CNN,"New book alleges Kellyanne Conway is the ""number one leaker"" in President Trump's White House… https://t.co/YoQc0c4lX1",Sun Apr 01 16:45:46 +0000 2018,0.0772,0.08,0.92,0.0,69
@CNN,"Rebel Syrian fighters evacuated from besieged Douma, state TV says https://t.co/WakvBH5g5Z https://t.co/VOefylsnq6",Sun Apr 01 16:30:13 +0000 2018,-0.2023,0.0,0.781,0.219,70
@CNN,Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/hjcg9EfFrZ https://t.co/OYSJQgHA2a,Sun Apr 01 16:15:07 +0000 2018,0.0,0.0,1.0,0.0,71
@CNN,Are stocks still ridiculously expensive? https://t.co/XGqej8v1rh https://t.co/hh13aRQFBa,Sun Apr 01 16:00:13 +0000 2018,-0.34,0.0,0.714,0.286,72
@CNN,"Lawsuit claims CVS unintentionally revealed HIV status of 6,000 customers in Ohio https://t.co/BsCm3LPXVs https://t.co/JRuHm1MHtv",Sun Apr 01 15:46:17 +0000 2018,-0.2263,0.0,0.872,0.128,73
@CNN,JUST IN: President Trump says there will be no deal with Democrats to legalize thousands of undocumented immigrants… https://t.co/xvUkmIvXWY,Sun Apr 01 15:02:27 +0000 2018,-0.296,0.0,0.891,0.109,74
@CNN,"While Larry Nassar was sexually abusing gymnasts at Twistars Gymnastics in Michigan, famed Olympic coach John Gedde… https://t.co/MSh9kOrIii",Sun Apr 01 15:00:03 +0000 2018,-0.4588,0.0,0.85,0.15,75
@CNN,Body camera shows officer threatened to shoot Alton Sterling within seconds https://t.co/WUwgfuoqoC https://t.co/dF9ZyURLmb,Sun Apr 01 14:30:15 +0000 2018,-0.6597,0.0,0.671,0.329,76
@CNN,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/Rk85an10QM",Sun Apr 01 14:00:11 +0000 2018,0.3818,0.217,0.669,0.114,77
@CNN,"The way that some ""political employees have behaved"" has led to a ""difficult environment,"" at the VA, says former S… https://t.co/HMOt6vMyCH",Sun Apr 01 13:46:28 +0000 2018,-0.3612,0.0,0.884,0.116,78
@CNN,"""The President is committed to improving the care for veterans,"" says former Secretary of Veteran Affairs, David Sh… https://t.co/S2OgBIhJQ2",Sun Apr 01 13:35:48 +0000 2018,0.7964,0.336,0.664,0.0,79
@CNN,"It took Baton Rouge police Officer Salamoni Blane less than 90 seconds to shoot Alton Sterling, but police took nea… https://t.co/5ggcasemxU",Sun Apr 01 13:30:10 +0000 2018,-0.1779,0.0,0.922,0.078,80
@CNN,"After years of unchecked power and corruption, one man's crusade will divide the Catholic church forever. #Pope ton… https://t.co/RMo0XniG13",Sun Apr 01 18:45:13 +0000 2018,0.0,0.0,1.0,0.0,81
@CNN,"Hackers have stolen information for more than 5 million credit and debit cards used at Saks Fifth Avenue, Saks Off… https://t.co/UJwIVPKaYD",Sun Apr 01 18:30:03 +0000 2018,-0.0865,0.119,0.748,0.133,82
@CNN,Las Vegas hockey team retires No. 58 to honor concert victims https://t.co/wAl24fsTmE https://t.co/HjeEAhuTn4,Sun Apr 01 18:15:06 +0000 2018,-0.0772,0.181,0.565,0.254,83
@CNN,Thunder Snow seals success in the $10 million Dubai World Cup https://t.co/PlJeyHcF7A https://t.co/wOtOjVJlth,Sun Apr 01 18:00:15 +0000 2018,0.5719,0.236,0.764,0.0,84
@CNN,Sacramento sheriff's vehicle hits protester at Stephon Clark vigil https://t.co/BE2Ueg7Lth https://t.co/M3zelqBzHQ,Sun Apr 01 17:45:04 +0000 2018,0.0,0.0,1.0,0.0,85
@CNN,Pope Francis in Easter service baptizes migrant hailed as a hero https://t.co/jFIq7g3Byf https://t.co/WNzni2VTS3,Sun Apr 01 17:30:07 +0000 2018,0.6705,0.355,0.645,0.0,86
@CNN,"Secret Service investigating vandalism at Trump golf club in Florida, sheriff's office says https://t.co/efJ39IUEpN https://t.co/y5FITF6EVF",Sun Apr 01 17:15:10 +0000 2018,0.0,0.0,1.0,0.0,87
@CNN,"The timing of the Gaza protest is no coincidence, writes Nic Robertson for @CNNOpinion https://t.co/Wy4he4kbnI https://t.co/LkSSBOU4yt",Sun Apr 01 17:00:02 +0000 2018,-0.4939,0.0,0.769,0.231,88
@CNN,"New book alleges Kellyanne Conway is the ""number one leaker"" in President Trump's White House… https://t.co/YoQc0c4lX1",Sun Apr 01 16:45:46 +0000 2018,0.0772,0.08,0.92,0.0,89
@CNN,"Rebel Syrian fighters evacuated from besieged Douma, state TV says https://t.co/WakvBH5g5Z https://t.co/VOefylsnq6",Sun Apr 01 16:30:13 +0000 2018,-0.2023,0.0,0.781,0.219,90
@CNN,Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/hjcg9EfFrZ https://t.co/OYSJQgHA2a,Sun Apr 01 16:15:07 +0000 2018,0.0,0.0,1.0,0.0,91
@CNN,Are stocks still ridiculously expensive? https://t.co/XGqej8v1rh https://t.co/hh13aRQFBa,Sun Apr 01 16:00:13 +0000 2018,-0.34,0.0,0.714,0.286,92
@CNN,"Lawsuit claims CVS unintentionally revealed HIV status of 6,000 customers in Ohio https://t.co/BsCm3LPXVs https://t.co/JRuHm1MHtv",Sun Apr 01 15:46:17 +0000 2018,-0.2263,0.0,0.872,0.128,93
@CNN,JUST IN: President Trump says there will be no deal with Democrats to legalize thousands of undocumented immigrants… https://t.co/xvUkmIvXWY,Sun Apr 01 15:02:27 +0000 2018,-0.296,0.0,0.891,0.109,94
@CNN,"While Larry Nassar was sexually abusing gymnasts at Twistars Gymnastics in Michigan, famed Olympic coach John Gedde… https://t.co/MSh9kOrIii",Sun Apr 01 15:00:03 +0000 2018,-0.4588,0.0,0.85,0.15,95
@CNN,Body camera shows officer threatened to shoot Alton Sterling within seconds https://t.co/WUwgfuoqoC https://t.co/dF9ZyURLmb,Sun Apr 01 14:30:15 +0000 2018,-0.6597,0.0,0.671,0.329,96
@CNN,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/Rk85an10QM",Sun Apr 01 14:00:11 +0000 2018,0.3818,0.217,0.669,0.114,97
@CNN,"The way that some ""political employees have behaved"" has led to a ""difficult environment,"" at the VA, says former S… https://t.co/HMOt6vMyCH",Sun Apr 01 13:46:28 +0000 2018,-0.3612,0.0,0.884,0.116,98
@CNN,"""The President is committed to improving the care for veterans,"" says former Secretary of Veteran Affairs, David Sh… https://t.co/S2OgBIhJQ2",Sun Apr 01 13:35:48 +0000 2018,0.7964,0.336,0.664,0.0,99
@CNN,"It took Baton Rouge police Officer Salamoni Blane less than 90 seconds to shoot Alton Sterling, but police took nea… https://t.co/5ggcasemxU",Sun Apr 01 13:30:10 +0000 2018,-0.1779,0.0,0.922,0.078,100
@FoxNews,".@BradSherman: ""Federal government establishes immigration policy....Whether California employees are going to spen… https://t.co/NC5nm7aeCA",Sun Apr 01 18:51:36 +0000 2018,0.0,0.0,1.0,0.0,1
@FoxNews,"RT @FoxBusiness: .@AnnCoulter on @POTUS: ""As soon as he gets to the White House suddenly all he wants is the approval of the Manhattan fanc…",Sun Apr 01 18:50:59 +0000 2018,0.4767,0.114,0.886,0.0,2
@FoxNews,"RT @FoxBusiness: Steven Spielberg's ""Ready Player One"" tops holiday box office
https://t.co/iNobniarN6",Sun Apr 01 18:50:51 +0000 2018,0.8176,0.486,0.514,0.0,3
@FoxNews,"Shawn Nelson on 2020 census: ""I don't want California to miss out on anything, but I think that hysteria than answe… https://t.co/dxZ3oZLljt",Sun Apr 01 18:47:18 +0000 2018,-0.6441,0.0,0.742,0.258,4
@FoxNews,"Catherine Lucey on Russia probe: ""In terms of collusion specifically, that's just not going to be put to rest until… https://t.co/nbIYOUtL6N",Sun Apr 01 18:41:19 +0000 2018,0.0,0.0,1.0,0.0,5
@FoxNews,".@LindseyGrahamSC on Syria: ""Well, Mr. President, when it comes to Russia, read the Ronald Reagan playbook. When it… https://t.co/CbcXKtwNMc",Sun Apr 01 18:31:37 +0000 2018,0.0,0.0,1.0,0.0,6
@FoxNews,"TONIGHT: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fox… https://t.co/3ZzQWvf0aQ",Sun Apr 01 18:30:01 +0000 2018,-0.5994,0.0,0.849,0.151,7
@FoxNews,".@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against Nort… https://t.co/fsgsGRJxkl",Sun Apr 01 18:26:53 +0000 2018,-0.296,0.0,0.891,0.109,8
@FoxNews,".@LindseyGrahamSC: ""I think the problem is that Russia is running wild. Whatever we're doing is not working and the… https://t.co/GaGVdIuWxV",Sun Apr 01 18:23:14 +0000 2018,-0.4019,0.0,0.876,0.124,9
@FoxNews,".@LindseyGrahamSC on Russia relations: ""If I were @POTUS, I'd look at the Reagan playbook and economically isolate… https://t.co/T0asEdL9Fv",Sun Apr 01 18:21:32 +0000 2018,0.0,0.0,1.0,0.0,10
@FoxNews,"London murder rate beats New York for month as stabbings surge - via @christocarbone
https://t.co/mhcVCaX4bs",Sun Apr 01 18:19:02 +0000 2018,-0.6908,0.0,0.734,0.266,11
@FoxNews,Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the… https://t.co/b7ZAwfPPFG,Sun Apr 01 18:10:27 +0000 2018,-0.4956,0.0,0.826,0.174,12
@FoxNews,"RT @EricShawnTV: I anchor @Foxnews at 4pm EDT with @ArthelNeville. Israel says Hamas is trying to send terrorists across the Gaza border, P…",Sun Apr 01 18:08:16 +0000 2018,-0.6249,0.0,0.837,0.163,13
@FoxNews,"President @realDonaldTrump, @FLOTUS Melania Trump, and @TiffanyATrump attend #Easter services at Episcopal Church o… https://t.co/X4fA9ZpHy0",Sun Apr 01 17:59:27 +0000 2018,0.0,0.0,1.0,0.0,14
@FoxNews,Trump vs. Amazon: Here’s what could happen - via @FoxBusiness https://t.co/BgD1vHgP6Q,Sun Apr 01 17:56:35 +0000 2018,0.1779,0.159,0.841,0.0,15
@FoxNews,"Female private school counselor, 25, arrested after admitting to sex with underage student https://t.co/2VnbWXbfDK",Sun Apr 01 17:35:34 +0000 2018,-0.4767,0.0,0.807,0.193,16
@FoxNews,"Moments ago, @FLOTUS wished everyone a Happy #Easter. https://t.co/xAIgIPdhNp",Sun Apr 01 17:28:12 +0000 2018,0.5719,0.346,0.654,0.0,17
@FoxNews,".@TomiLahren: ""We need to make sure that Americans come first in California and the rest of the country."" https://t.co/8gg3up74kQ",Sun Apr 01 17:23:52 +0000 2018,0.3182,0.113,0.887,0.0,18
@FoxNews,"Chloe Deaton: ""Personally, I don't believe that gun control is the best idea. Everyone has the right to have their… https://t.co/IqoHisI0GH",Sun Apr 01 17:11:15 +0000 2018,0.738,0.257,0.743,0.0,19
@FoxNews,Zlatan Ibrahimovic scores stunning goal in MLS debut https://t.co/J669q4Wcj9,Sun Apr 01 17:01:31 +0000 2018,0.3818,0.245,0.755,0.0,20
@FoxNews,".@BradSherman: ""Federal government establishes immigration policy....Whether California employees are going to spen… https://t.co/NC5nm7aeCA",Sun Apr 01 18:51:36 +0000 2018,0.0,0.0,1.0,0.0,21
@FoxNews,"RT @FoxBusiness: .@AnnCoulter on @POTUS: ""As soon as he gets to the White House suddenly all he wants is the approval of the Manhattan fanc…",Sun Apr 01 18:50:59 +0000 2018,0.4767,0.114,0.886,0.0,22
@FoxNews,"RT @FoxBusiness: Steven Spielberg's ""Ready Player One"" tops holiday box office
https://t.co/iNobniarN6",Sun Apr 01 18:50:51 +0000 2018,0.8176,0.486,0.514,0.0,23
@FoxNews,"Shawn Nelson on 2020 census: ""I don't want California to miss out on anything, but I think that hysteria than answe… https://t.co/dxZ3oZLljt",Sun Apr 01 18:47:18 +0000 2018,-0.6441,0.0,0.742,0.258,24
@FoxNews,"Catherine Lucey on Russia probe: ""In terms of collusion specifically, that's just not going to be put to rest until… https://t.co/nbIYOUtL6N",Sun Apr 01 18:41:19 +0000 2018,0.0,0.0,1.0,0.0,25
@FoxNews,".@LindseyGrahamSC on Syria: ""Well, Mr. President, when it comes to Russia, read the Ronald Reagan playbook. When it… https://t.co/CbcXKtwNMc",Sun Apr 01 18:31:37 +0000 2018,0.0,0.0,1.0,0.0,26
@FoxNews,"TONIGHT: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fox… https://t.co/3ZzQWvf0aQ",Sun Apr 01 18:30:01 +0000 2018,-0.5994,0.0,0.849,0.151,27
@FoxNews,".@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against Nort… https://t.co/fsgsGRJxkl",Sun Apr 01 18:26:53 +0000 2018,-0.296,0.0,0.891,0.109,28
@FoxNews,".@LindseyGrahamSC: ""I think the problem is that Russia is running wild. Whatever we're doing is not working and the… https://t.co/GaGVdIuWxV",Sun Apr 01 18:23:14 +0000 2018,-0.4019,0.0,0.876,0.124,29
@FoxNews,".@LindseyGrahamSC on Russia relations: ""If I were @POTUS, I'd look at the Reagan playbook and economically isolate… https://t.co/T0asEdL9Fv",Sun Apr 01 18:21:32 +0000 2018,0.0,0.0,1.0,0.0,30
@FoxNews,"London murder rate beats New York for month as stabbings surge - via @christocarbone
https://t.co/mhcVCaX4bs",Sun Apr 01 18:19:02 +0000 2018,-0.6908,0.0,0.734,0.266,31
@FoxNews,Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the… https://t.co/b7ZAwfPPFG,Sun Apr 01 18:10:27 +0000 2018,-0.4956,0.0,0.826,0.174,32
@FoxNews,"RT @EricShawnTV: I anchor @Foxnews at 4pm EDT with @ArthelNeville. Israel says Hamas is trying to send terrorists across the Gaza border, P…",Sun Apr 01 18:08:16 +0000 2018,-0.6249,0.0,0.837,0.163,33
@FoxNews,"President @realDonaldTrump, @FLOTUS Melania Trump, and @TiffanyATrump attend #Easter services at Episcopal Church o… https://t.co/X4fA9ZpHy0",Sun Apr 01 17:59:27 +0000 2018,0.0,0.0,1.0,0.0,34
@FoxNews,Trump vs. Amazon: Here’s what could happen - via @FoxBusiness https://t.co/BgD1vHgP6Q,Sun Apr 01 17:56:35 +0000 2018,0.1779,0.159,0.841,0.0,35
@FoxNews,"Female private school counselor, 25, arrested after admitting to sex with underage student https://t.co/2VnbWXbfDK",Sun Apr 01 17:35:34 +0000 2018,-0.4767,0.0,0.807,0.193,36
@FoxNews,"Moments ago, @FLOTUS wished everyone a Happy #Easter. https://t.co/xAIgIPdhNp",Sun Apr 01 17:28:12 +0000 2018,0.5719,0.346,0.654,0.0,37
@FoxNews,".@TomiLahren: ""We need to make sure that Americans come first in California and the rest of the country."" https://t.co/8gg3up74kQ",Sun Apr 01 17:23:52 +0000 2018,0.3182,0.113,0.887,0.0,38
@FoxNews,"Chloe Deaton: ""Personally, I don't believe that gun control is the best idea. Everyone has the right to have their… https://t.co/IqoHisI0GH",Sun Apr 01 17:11:15 +0000 2018,0.738,0.257,0.743,0.0,39
@FoxNews,Zlatan Ibrahimovic scores stunning goal in MLS debut https://t.co/J669q4Wcj9,Sun Apr 01 17:01:31 +0000 2018,0.3818,0.245,0.755,0.0,40
@FoxNews,".@BradSherman: ""Federal government establishes immigration policy....Whether California employees are going to spen… https://t.co/NC5nm7aeCA",Sun Apr 01 18:51:36 +0000 2018,0.0,0.0,1.0,0.0,41
@FoxNews,"RT @FoxBusiness: .@AnnCoulter on @POTUS: ""As soon as he gets to the White House suddenly all he wants is the approval of the Manhattan fanc…",Sun Apr 01 18:50:59 +0000 2018,0.4767,0.114,0.886,0.0,42
@FoxNews,"RT @FoxBusiness: Steven Spielberg's ""Ready Player One"" tops holiday box office
https://t.co/iNobniarN6",Sun Apr 01 18:50:51 +0000 2018,0.8176,0.486,0.514,0.0,43
@FoxNews,"Shawn Nelson on 2020 census: ""I don't want California to miss out on anything, but I think that hysteria than answe… https://t.co/dxZ3oZLljt",Sun Apr 01 18:47:18 +0000 2018,-0.6441,0.0,0.742,0.258,44
@FoxNews,"Catherine Lucey on Russia probe: ""In terms of collusion specifically, that's just not going to be put to rest until… https://t.co/nbIYOUtL6N",Sun Apr 01 18:41:19 +0000 2018,0.0,0.0,1.0,0.0,45
@FoxNews,".@LindseyGrahamSC on Syria: ""Well, Mr. President, when it comes to Russia, read the Ronald Reagan playbook. When it… https://t.co/CbcXKtwNMc",Sun Apr 01 18:31:37 +0000 2018,0.0,0.0,1.0,0.0,46
@FoxNews,"TONIGHT: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fox… https://t.co/3ZzQWvf0aQ",Sun Apr 01 18:30:01 +0000 2018,-0.5994,0.0,0.849,0.151,47
@FoxNews,".@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against Nort… https://t.co/fsgsGRJxkl",Sun Apr 01 18:26:53 +0000 2018,-0.296,0.0,0.891,0.109,48
@FoxNews,".@LindseyGrahamSC: ""I think the problem is that Russia is running wild. Whatever we're doing is not working and the… https://t.co/GaGVdIuWxV",Sun Apr 01 18:23:14 +0000 2018,-0.4019,0.0,0.876,0.124,49
@FoxNews,".@LindseyGrahamSC on Russia relations: ""If I were @POTUS, I'd look at the Reagan playbook and economically isolate… https://t.co/T0asEdL9Fv",Sun Apr 01 18:21:32 +0000 2018,0.0,0.0,1.0,0.0,50
@FoxNews,"London murder rate beats New York for month as stabbings surge - via @christocarbone
https://t.co/mhcVCaX4bs",Sun Apr 01 18:19:02 +0000 2018,-0.6908,0.0,0.734,0.266,51
@FoxNews,Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the… https://t.co/b7ZAwfPPFG,Sun Apr 01 18:10:27 +0000 2018,-0.4956,0.0,0.826,0.174,52
@FoxNews,"RT @EricShawnTV: I anchor @Foxnews at 4pm EDT with @ArthelNeville. Israel says Hamas is trying to send terrorists across the Gaza border, P…",Sun Apr 01 18:08:16 +0000 2018,-0.6249,0.0,0.837,0.163,53
@FoxNews,"President @realDonaldTrump, @FLOTUS Melania Trump, and @TiffanyATrump attend #Easter services at Episcopal Church o… https://t.co/X4fA9ZpHy0",Sun Apr 01 17:59:27 +0000 2018,0.0,0.0,1.0,0.0,54
@FoxNews,Trump vs. Amazon: Here’s what could happen - via @FoxBusiness https://t.co/BgD1vHgP6Q,Sun Apr 01 17:56:35 +0000 2018,0.1779,0.159,0.841,0.0,55
@FoxNews,"Female private school counselor, 25, arrested after admitting to sex with underage student https://t.co/2VnbWXbfDK",Sun Apr 01 17:35:34 +0000 2018,-0.4767,0.0,0.807,0.193,56
@FoxNews,"Moments ago, @FLOTUS wished everyone a Happy #Easter. https://t.co/xAIgIPdhNp",Sun Apr 01 17:28:12 +0000 2018,0.5719,0.346,0.654,0.0,57
@FoxNews,".@TomiLahren: ""We need to make sure that Americans come first in California and the rest of the country."" https://t.co/8gg3up74kQ",Sun Apr 01 17:23:52 +0000 2018,0.3182,0.113,0.887,0.0,58
@FoxNews,"Chloe Deaton: ""Personally, I don't believe that gun control is the best idea. Everyone has the right to have their… https://t.co/IqoHisI0GH",Sun Apr 01 17:11:15 +0000 2018,0.738,0.257,0.743,0.0,59
@FoxNews,Zlatan Ibrahimovic scores stunning goal in MLS debut https://t.co/J669q4Wcj9,Sun Apr 01 17:01:31 +0000 2018,0.3818,0.245,0.755,0.0,60
@FoxNews,".@BradSherman: ""Federal government establishes immigration policy....Whether California employees are going to spen… https://t.co/NC5nm7aeCA",Sun Apr 01 18:51:36 +0000 2018,0.0,0.0,1.0,0.0,61
@FoxNews,"RT @FoxBusiness: .@AnnCoulter on @POTUS: ""As soon as he gets to the White House suddenly all he wants is the approval of the Manhattan fanc…",Sun Apr 01 18:50:59 +0000 2018,0.4767,0.114,0.886,0.0,62
@FoxNews,"RT @FoxBusiness: Steven Spielberg's ""Ready Player One"" tops holiday box office
https://t.co/iNobniarN6",Sun Apr 01 18:50:51 +0000 2018,0.8176,0.486,0.514,0.0,63
@FoxNews,"Shawn Nelson on 2020 census: ""I don't want California to miss out on anything, but I think that hysteria than answe… https://t.co/dxZ3oZLljt",Sun Apr 01 18:47:18 +0000 2018,-0.6441,0.0,0.742,0.258,64
@FoxNews,"Catherine Lucey on Russia probe: ""In terms of collusion specifically, that's just not going to be put to rest until… https://t.co/nbIYOUtL6N",Sun Apr 01 18:41:19 +0000 2018,0.0,0.0,1.0,0.0,65
@FoxNews,".@LindseyGrahamSC on Syria: ""Well, Mr. President, when it comes to Russia, read the Ronald Reagan playbook. When it… https://t.co/CbcXKtwNMc",Sun Apr 01 18:31:37 +0000 2018,0.0,0.0,1.0,0.0,66
@FoxNews,"TONIGHT: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fox… https://t.co/3ZzQWvf0aQ",Sun Apr 01 18:30:01 +0000 2018,-0.5994,0.0,0.849,0.151,67
@FoxNews,".@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against Nort… https://t.co/fsgsGRJxkl",Sun Apr 01 18:26:53 +0000 2018,-0.296,0.0,0.891,0.109,68
@FoxNews,".@LindseyGrahamSC: ""I think the problem is that Russia is running wild. Whatever we're doing is not working and the… https://t.co/GaGVdIuWxV",Sun Apr 01 18:23:14 +0000 2018,-0.4019,0.0,0.876,0.124,69
@FoxNews,".@LindseyGrahamSC on Russia relations: ""If I were @POTUS, I'd look at the Reagan playbook and economically isolate… https://t.co/T0asEdL9Fv",Sun Apr 01 18:21:32 +0000 2018,0.0,0.0,1.0,0.0,70
@FoxNews,"London murder rate beats New York for month as stabbings surge - via @christocarbone
https://t.co/mhcVCaX4bs",Sun Apr 01 18:19:02 +0000 2018,-0.6908,0.0,0.734,0.266,71
@FoxNews,Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the… https://t.co/b7ZAwfPPFG,Sun Apr 01 18:10:27 +0000 2018,-0.4956,0.0,0.826,0.174,72
@FoxNews,"RT @EricShawnTV: I anchor @Foxnews at 4pm EDT with @ArthelNeville. Israel says Hamas is trying to send terrorists across the Gaza border, P…",Sun Apr 01 18:08:16 +0000 2018,-0.6249,0.0,0.837,0.163,73
@FoxNews,"President @realDonaldTrump, @FLOTUS Melania Trump, and @TiffanyATrump attend #Easter services at Episcopal Church o… https://t.co/X4fA9ZpHy0",Sun Apr 01 17:59:27 +0000 2018,0.0,0.0,1.0,0.0,74
@FoxNews,Trump vs. Amazon: Here’s what could happen - via @FoxBusiness https://t.co/BgD1vHgP6Q,Sun Apr 01 17:56:35 +0000 2018,0.1779,0.159,0.841,0.0,75
@FoxNews,"Female private school counselor, 25, arrested after admitting to sex with underage student https://t.co/2VnbWXbfDK",Sun Apr 01 17:35:34 +0000 2018,-0.4767,0.0,0.807,0.193,76
@FoxNews,"Moments ago, @FLOTUS wished everyone a Happy #Easter. https://t.co/xAIgIPdhNp",Sun Apr 01 17:28:12 +0000 2018,0.5719,0.346,0.654,0.0,77
@FoxNews,".@TomiLahren: ""We need to make sure that Americans come first in California and the rest of the country."" https://t.co/8gg3up74kQ",Sun Apr 01 17:23:52 +0000 2018,0.3182,0.113,0.887,0.0,78
@FoxNews,"Chloe Deaton: ""Personally, I don't believe that gun control is the best idea. Everyone has the right to have their… https://t.co/IqoHisI0GH",Sun Apr 01 17:11:15 +0000 2018,0.738,0.257,0.743,0.0,79
@FoxNews,Zlatan Ibrahimovic scores stunning goal in MLS debut https://t.co/J669q4Wcj9,Sun Apr 01 17:01:31 +0000 2018,0.3818,0.245,0.755,0.0,80
@FoxNews,".@BradSherman: ""Federal government establishes immigration policy....Whether California employees are going to spen… https://t.co/NC5nm7aeCA",Sun Apr 01 18:51:36 +0000 2018,0.0,0.0,1.0,0.0,81
@FoxNews,"RT @FoxBusiness: .@AnnCoulter on @POTUS: ""As soon as he gets to the White House suddenly all he wants is the approval of the Manhattan fanc…",Sun Apr 01 18:50:59 +0000 2018,0.4767,0.114,0.886,0.0,82
@FoxNews,"RT @FoxBusiness: Steven Spielberg's ""Ready Player One"" tops holiday box office
https://t.co/iNobniarN6",Sun Apr 01 18:50:51 +0000 2018,0.8176,0.486,0.514,0.0,83
@FoxNews,"Shawn Nelson on 2020 census: ""I don't want California to miss out on anything, but I think that hysteria than answe… https://t.co/dxZ3oZLljt",Sun Apr 01 18:47:18 +0000 2018,-0.6441,0.0,0.742,0.258,84
@FoxNews,"Catherine Lucey on Russia probe: ""In terms of collusion specifically, that's just not going to be put to rest until… https://t.co/nbIYOUtL6N",Sun Apr 01 18:41:19 +0000 2018,0.0,0.0,1.0,0.0,85
@FoxNews,".@LindseyGrahamSC on Syria: ""Well, Mr. President, when it comes to Russia, read the Ronald Reagan playbook. When it… https://t.co/CbcXKtwNMc",Sun Apr 01 18:31:37 +0000 2018,0.0,0.0,1.0,0.0,86
@FoxNews,"TONIGHT: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fox… https://t.co/3ZzQWvf0aQ",Sun Apr 01 18:30:01 +0000 2018,-0.5994,0.0,0.849,0.151,87
@FoxNews,".@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against Nort… https://t.co/fsgsGRJxkl",Sun Apr 01 18:26:53 +0000 2018,-0.296,0.0,0.891,0.109,88
@FoxNews,".@LindseyGrahamSC: ""I think the problem is that Russia is running wild. Whatever we're doing is not working and the… https://t.co/GaGVdIuWxV",Sun Apr 01 18:23:14 +0000 2018,-0.4019,0.0,0.876,0.124,89
@FoxNews,".@LindseyGrahamSC on Russia relations: ""If I were @POTUS, I'd look at the Reagan playbook and economically isolate… https://t.co/T0asEdL9Fv",Sun Apr 01 18:21:32 +0000 2018,0.0,0.0,1.0,0.0,90
@FoxNews,"London murder rate beats New York for month as stabbings surge - via @christocarbone
https://t.co/mhcVCaX4bs",Sun Apr 01 18:19:02 +0000 2018,-0.6908,0.0,0.734,0.266,91
@FoxNews,Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the… https://t.co/b7ZAwfPPFG,Sun Apr 01 18:10:27 +0000 2018,-0.4956,0.0,0.826,0.174,92
